WXSC_Name,NedName,ClusterID,ra,dec,z_cmb,TTye,AxRatio,logW,logW_err,L_dist,ftot_W1,ftot_W1_err,magW1,magW1_err,MW1,MW1_err,MW1_debiased,MW1_debiased_err,bias_W1,MW1_final,MW1_final_err,ftot_W2,ftot_W2_err,magW2,magW2_err,MW2,MW2_err,MW2_debiased,MW2_debiased_err,bias_W2,MW2_final,MW2_final_err
2MASXJ21360001-7620447,ESO048-G002,PavoI,323.9992,-76.3457,0.0138,Sb,0.2890,2.5840,0.0050,59.6300,46.8140,0.4890,9.6296,0.0115,-24.2478,0.0115,-24.2469,0.0115,-0.0009,-24.3897,0.0183,31.1950,0.3970,9.4392,0.0140,-24.4381,0.0140,-24.4355,0.0140,-0.0026,-24.6277,0.0238
2MASXJ21381248-4356042,na,MDL 59.00,324.5505,-43.9342,0.0065,Sc,0.2500,2.2670,0.0120,27.9200,8.7640,0.1060,11.4029,0.0133,-20.8267,0.0133,-20.2855,0.0557,-0.5413,-20.2855,0.0557,4.8610,0.0920,11.4043,0.0206,-20.8253,0.0206,-20.3830,0.0488,-0.4423,-20.3830,0.0488
2MASXJ21541598-6719532,IC5140,PavoI,328.5673,-67.3315,0.0114,Sc,0.2900,2.4150,0.0170,49.4800,7.7640,0.1000,11.5453,0.0141,-21.9268,0.0141,-21.8680,0.0153,-0.0588,-21.8680,0.0153,4.4040,0.0840,11.5228,0.0208,-21.9494,0.0208,-21.8927,0.0216,-0.0566,-21.8927,0.0216
2MASXJ21542286-3158090,ESO466-G014,MDL 59.00,328.5953,-31.9692,0.0121,Sb,0.2740,2.3420,0.0590,52.3000,10.0800,0.1240,11.3044,0.0135,-22.2881,0.0135,-22.0675,0.0259,-0.2206,-21.9971,0.0268,6.1960,0.1240,11.1992,0.0218,-22.3933,0.0218,-22.2118,0.0284,-0.1816,-22.1034,0.0304
2MASXJ21552103-3448507,na,MDL 59.00,328.8379,-34.8144,0.0057,Sc,0.6660,2.3710,0.0800,24.4000,36.6880,0.5350,9.8482,0.0160,-22.0888,0.0160,-21.9428,0.0216,-0.1460,-21.9428,0.0216,22.2000,0.5440,9.7551,0.0267,-22.1818,0.0267,-22.0582,0.0294,-0.1237,-22.0582,0.0294
2MASXJ21570717-3434561,ESO404-G012,MDL 59.00,329.2799,-34.5821,0.0088,Sc,0.8020,2.5530,0.0350,37.9000,59.7900,0.6770,9.3227,0.0125,-23.5705,0.0125,-23.5679,0.0125,-0.0026,-23.5679,0.0125,33.3130,0.4700,9.3180,0.0154,-23.5751,0.0154,-23.5689,0.0155,-0.0063,-23.5689,0.0155
2MASXJ21592042-3152590,na,MDL 59.00,329.8351,-31.8831,0.0069,Sb,0.5420,2.4090,0.0230,29.7000,42.9670,0.5010,9.7146,0.0128,-22.6492,0.0128,-22.5765,0.0147,-0.0727,-22.5651,0.0148,26.4290,0.5770,9.6051,0.0238,-22.7587,0.0238,-22.6872,0.0248,-0.0714,-22.6620,0.0250
2MASXJ22022161-1854596,NGC7183,MDL 59.00,330.5901,-18.9164,0.0077,Sa,0.2850,2.6500,0.0180,33.3500,163.9760,1.8450,8.2593,0.0124,-24.3562,0.0124,-24.3562,0.0124,0.0001,-24.7337,0.0397,94.6940,1.4500,8.2242,0.0167,-24.3913,0.0167,-24.3923,0.0167,0.0010,-24.8429,0.0481
2MASXJ22031486-3350184,IC5156,MDL 59.00,330.8119,-33.8383,0.0085,Sb,0.3880,2.5930,0.0140,36.8800,86.6550,0.9080,8.9537,0.0116,-23.8802,0.0116,-23.8795,0.0116,-0.0008,-24.0302,0.0190,48.7260,0.5720,8.9427,0.0129,-23.8912,0.0129,-23.8894,0.0129,-0.0018,-24.0927,0.0241
2MASXJ22034785-3217058,ESO404-G027,MDL 59.00,330.9494,-32.2850,0.0086,Sc,0.3770,2.4440,0.0130,37.3400,27.2730,0.3620,10.1725,0.0146,-22.6884,0.0146,-22.6549,0.0149,-0.0334,-22.6549,0.0149,14.0490,0.2560,10.2536,0.0199,-22.6072,0.0199,-22.5710,0.0202,-0.0362,-22.5710,0.0202
2MASXJ22140301-2656157,ESO533-G004,MDL 59.00,333.5126,-26.9377,0.0091,Sc,0.2090,2.4840,0.0060,39.1600,39.7680,0.4270,9.7644,0.0118,-23.1999,0.0118,-23.1884,0.0119,-0.0115,-23.1884,0.0119,21.7200,0.2410,9.7816,0.0122,-23.1826,0.0122,-23.1689,0.0123,-0.0137,-23.1689,0.0123
J223354-4055.8,NGC7307,MDL 59.00,338.4689,-40.9331,0.0053,Sc,0.2500,2.3540,0.0170,22.6000,32.8670,0.4570,9.9576,0.0152,-21.8129,0.0152,-21.6247,0.0242,-0.1883,-21.6247,0.0242,18.8380,0.2960,9.9232,0.0172,-21.8473,0.0172,-21.6904,0.0233,-0.1569,-21.6904,0.0233
2MASXJ22453169-3920307,NGC7368,MDL 59.00,341.3820,-39.3416,0.0075,Sb,0.3110,2.5440,0.0070,32.2200,94.9960,0.9950,8.8557,0.0115,-23.6849,0.0115,-23.6818,0.0116,-0.0031,-23.7894,0.0158,59.1200,0.8120,8.7330,0.0150,-23.8077,0.0150,-23.8031,0.0151,-0.0046,-23.9455,0.0207
2MASXJ22483384-3938564,na,MDL 59.00,342.1407,-39.6490,0.0084,Sc,0.2870,2.0490,0.0160,36.1000,16.4820,0.2000,10.7199,0.0133,-22.0676,0.0133,-19.8194,0.2252,-2.2483,Nan,Nan,10.3870,0.1560,10.5814,0.0164,-22.2061,0.0164,-20.2860,0.1927,-1.9201,Nan,Nan
2MASXJ22523829+0605372,UGC12224,Pegasus,343.1598,6.0937,0.0105,Sc,0.9610,2.3300,0.0470,45.2400,26.0590,0.3310,10.2217,0.0139,-23.0559,0.0139,-22.9230,0.0193,-0.1329,-22.9230,0.0193,14.1500,0.2380,10.2463,0.0184,-23.0313,0.0184,-22.9045,0.0223,-0.1268,-22.9045,0.0223
2MASXJ23010829+0539159,UGC12304,Pegasus,345.2845,5.6541,0.0096,Sc,0.3180,2.4200,0.0180,41.6400,31.6930,0.3520,10.0129,0.0122,-23.0846,0.0122,-23.0552,0.0126,-0.0295,-23.0552,0.0126,20.4300,0.2360,9.8504,0.0127,-23.2471,0.0127,-23.2138,0.0131,-0.0333,-23.2138,0.0131
2MASXJ23055646+1421277,UGC12354,Pegasus,346.4853,14.3577,0.0133,Sc,0.5140,2.3710,0.0130,57.5300,7.5260,0.1020,11.5545,0.0152,-22.2450,0.0152,-22.1763,0.0167,-0.0687,-22.1763,0.0167,4.1580,0.0890,11.5668,0.0235,-22.2327,0.0235,-22.1584,0.0246,-0.0743,-22.1584,0.0246
2MASXJ23075497+0509398,UGC12382,Pegasus,346.9791,5.1611,0.0165,Sc,0.4620,2.3800,0.0200,71.7300,6.2520,0.0780,11.7942,0.0137,-22.4843,0.0137,-22.4286,0.0148,-0.0558,-22.4286,0.0148,3.9850,0.0730,11.6463,0.0200,-22.6322,0.0200,-22.5752,0.0208,-0.0570,-22.5752,0.0208
2MASXJ23125126+0548229,IC1474,Pegasus,348.2136,5.8064,0.0116,Sc,0.6120,2.4520,0.0110,50.1600,22.0340,0.2480,10.4026,0.0124,-23.0992,0.0124,-23.0845,0.0125,-0.0147,-23.0845,0.0125,13.7460,0.1930,10.2784,0.0154,-23.2234,0.0154,-23.2045,0.0155,-0.0189,-23.2045,0.0155
2MASXJ23144795+0743064,KUG2312+074,Pegasus,348.6998,7.7185,0.0145,Sb,0.4570,2.3010,0.0110,63.0800,2.7300,0.0610,12.7241,0.0243,-21.2753,0.0243,-21.0715,0.0318,-0.2039,-20.9649,0.0335,1.5840,0.0450,12.6840,0.0309,-21.3154,0.0309,-21.1264,0.0362,-0.1890,-20.9671,0.0396
2MASXJ23145735+0959425,KUG2312+097,Pegasus,348.7387,9.9954,0.0131,Sb,0.5550,2.3070,0.0240,56.5900,4.1530,0.0680,12.2690,0.0179,-21.4947,0.0179,-21.3089,0.0258,-0.1858,-21.2076,0.0277,2.5070,0.0600,12.1838,0.0261,-21.5799,0.0261,-21.4053,0.0314,-0.1746,-21.2535,0.0349
2MASXJ23163092+1203040,KUG2313+117,Pegasus,349.1288,12.0511,0.0131,Sa,0.4140,2.1670,0.0150,56.6600,6.6610,0.0790,11.7521,0.0130,-22.0143,0.0130,-21.2102,0.0815,-0.8041,-20.0328,0.1432,4.2910,0.0770,11.6044,0.0196,-22.1620,0.0196,-21.4682,0.0721,-0.6938,-20.1274,0.1522
2MASXJ23165894+0342349,UGC12475,Pegasus,349.2456,3.7097,0.0123,Sb,0.3080,2.3200,0.0170,53.2000,5.0290,0.0750,12.0528,0.0163,-21.5767,0.0163,-21.4224,0.0225,-0.1543,-21.3325,0.0242,3.3940,0.0890,11.8476,0.0285,-21.7819,0.0285,-21.6381,0.0320,-0.1439,-21.5024,0.0347
2MASXJ23170548+0707220,CGCG406-042,Pegasus,349.2732,7.1228,0.0115,Sc,0.6730,2.3440,0.0310,49.7700,6.0230,0.0940,11.8096,0.0171,-21.6752,0.0171,-21.5678,0.0202,-0.1074,-21.5678,0.0202,3.2600,0.0920,11.8405,0.0307,-21.6443,0.0307,-21.5393,0.0325,-0.1050,-21.5393,0.0325
2MASXJ23175190+0725478,NGC7604,Pegasus,349.4663,7.4299,0.0114,Sb,0.5380,2.3820,0.0640,49.2100,8.6590,0.1180,11.4523,0.0150,-22.0080,0.0150,-21.9510,0.0160,-0.0570,-21.9158,0.0164,5.1820,0.1440,11.3789,0.0303,-22.0814,0.0303,-22.0207,0.0309,-0.0607,-21.9620,0.0314
2MASXJ23175698+1120568,NGC7593,Pegasus,349.4874,11.3494,0.0129,Sb,0.6490,2.4740,0.0310,55.6900,17.1370,0.1980,10.7265,0.0127,-23.0024,0.0127,-22.9937,0.0127,-0.0087,-23.0396,0.0135,10.7440,0.1670,10.6002,0.0170,-23.1287,0.0170,-23.1166,0.0170,-0.0121,-23.1721,0.0179
2MASXJ23181625+0649317,CGCG406-054,Pegasus,349.5679,6.8255,0.0102,Sa,0.4060,2.1140,0.0810,44.0900,7.8290,0.1030,11.5607,0.0144,-21.6610,0.0144,-20.5029,0.1167,-1.1581,Nan,Nan,4.6400,0.1160,11.5028,0.0272,-21.7189,0.0272,-20.6986,0.1056,-1.0203,-19.1613,0.1865
2MASXJ23185260+0652380,UGC12494,Pegasus,349.7192,6.8775,0.0116,Sc,0.3260,2.3140,0.0130,50.1000,4.8090,0.0780,12.0556,0.0177,-21.4436,0.0177,-21.2736,0.0246,-0.1700,-21.2736,0.0246,2.9050,0.1060,11.9663,0.0397,-21.5329,0.0397,-21.3746,0.0427,-0.1583,-21.3746,0.0427
2MASXJ23191096+1048085,UGC12501,Pegasus,349.7957,10.8024,0.0134,Sb,0.4060,2.3820,0.0140,57.9300,8.4480,0.1000,11.4958,0.0130,-22.3187,0.0130,-22.2633,0.0141,-0.0554,-22.2281,0.0146,5.1150,0.0910,11.4078,0.0194,-22.4067,0.0194,-22.3475,0.0203,-0.0591,-22.2888,0.0211
2MASXJ23191163+0806335,IC5309,Pegasus,349.7985,8.1093,0.0122,Sb,0.5290,2.4700,0.0190,52.9400,20.5710,0.2320,10.5216,0.0124,-23.0973,0.0124,-23.0880,0.0124,-0.0094,-23.1303,0.0131,12.2870,0.1930,10.4494,0.0172,-23.1695,0.0172,-23.1565,0.0172,-0.0131,-23.2070,0.0180
2MASXJ23191533+0821005,NGC7608,Pegasus,349.8136,8.3499,0.0110,Sb,0.3990,2.4310,0.0100,47.5100,18.9660,0.2160,10.6062,0.0125,-22.7777,0.0125,-22.7568,0.0127,-0.0209,-22.7648,0.0127,11.8060,0.2060,10.4877,0.0191,-22.8962,0.0191,-22.8687,0.0192,-0.0275,-22.8709,0.0192
2MASXJ23194136+1011059,NGC7610,Pegasus,349.9224,10.1850,0.0103,Sc,0.5500,2.4680,0.0390,44.3000,17.0020,0.3040,10.6929,0.0195,-22.5391,0.0195,-22.5293,0.0195,-0.0098,-22.5293,0.0195,10.1760,0.3500,10.6101,0.0374,-22.6219,0.0374,-22.6070,0.0374,-0.0150,-22.6070,0.0374
2MASXJ23195444+0823579,NGC7615,Pegasus,349.9768,8.3994,0.0114,Sb,0.5780,2.3840,0.0270,49.2500,8.7410,0.0990,11.4476,0.0125,-22.0144,0.0125,-21.9595,0.0136,-0.0549,-21.9260,0.0140,4.9400,0.0930,11.4351,0.0205,-22.0269,0.0205,-21.9690,0.0213,-0.0579,-21.9128,0.0221
2MASXJ23201278+0755556,UGC12518,Pegasus,350.0533,7.9321,0.0073,Sb,0.3800,2.5400,0.0130,31.7000,24.4970,0.2780,10.3110,0.0125,-22.1943,0.0125,-22.1920,0.0125,-0.0023,-22.2960,0.0163,14.3820,0.2040,10.2552,0.0155,-22.2501,0.0155,-22.2444,0.0156,-0.0057,-22.3818,0.0208
2MASXJ23210165+0754534,CGCG406-077,Pegasus,350.2566,7.9150,0.0114,Sb,0.6620,2.3650,0.0680,49.4500,5.0200,0.0630,12.0430,0.0138,-21.4278,0.0138,-21.3517,0.0158,-0.0761,-21.3015,0.0165,2.8140,0.0540,12.0409,0.0209,-21.4299,0.0209,-21.3539,0.0223,-0.0760,-21.2741,0.0237
2MASXJ23210158+0810464,UGC12535,Pegasus,350.2566,8.1796,0.0086,Sc,0.3140,2.2500,0.0120,37.0300,7.3370,0.0950,11.5912,0.0142,-21.2515,0.0142,-20.8814,0.0397,-0.3702,-20.8814,0.0397,4.2950,0.0990,11.5351,0.0251,-21.3077,0.0251,-20.9762,0.0416,-0.3315,-20.9762,0.0416
2MASXJ23210576+0806084,KUG2318+078,Pegasus,350.2743,8.1026,0.0117,Sc,0.4880,2.2120,0.0320,50.7500,5.1830,0.0760,11.9775,0.0161,-21.5497,0.0161,-21.0002,0.0572,-0.5495,-21.0002,0.0572,3.2090,0.1150,11.8607,0.0390,-21.6664,0.0390,-21.1824,0.0621,-0.4840,-21.1824,0.0621
2MASXJ23211703+0728524,CGCG406-082,Pegasus,350.3210,7.4809,0.0096,Sb,0.7050,2.3120,0.0300,41.6000,10.7410,0.1310,11.2081,0.0134,-21.8873,0.0134,-21.7139,0.0219,-0.1735,-21.6170,0.0240,6.3900,0.1200,11.1401,0.0205,-21.9554,0.0205,-21.7961,0.0260,-0.1593,-21.6505,0.0298
2MASXJ23212667+0813034,NGC7631,Pegasus,350.3611,8.2176,0.0119,Sb,0.4630,2.5630,0.0090,51.3500,38.9950,0.4390,9.8232,0.0124,-23.7295,0.0124,-23.7293,0.0124,-0.0002,-23.8536,0.0176,22.2710,0.2750,9.7995,0.0136,-23.7532,0.0136,-23.7515,0.0136,-0.0018,-23.9175,0.0214
NGC_7634,NGC7634,Pegasus,350.4240,8.8869,0.0121,Sa,0.8360,2.7601,0.0721,52.3000,51.4670,0.5430,9.5300,0.0116,-24.0625,0.0116,-24.0618,0.0116,-0.0008,-24.7936,0.0741,26.7800,0.3170,9.6135,0.0130,-23.9790,0.0130,-23.9786,0.0130,-0.0004,-24.8376,0.0869
2MASXJ23214629+0920309,KUG2319+090A,Pegasus,350.4423,9.3419,0.0105,Sb,0.7020,2.1000,0.0410,45.5000,5.7910,0.1340,11.8992,0.0252,-21.3909,0.0252,-20.1214,0.1294,-1.2695,Nan,Nan,3.2360,0.1220,11.8967,0.0410,-21.3933,0.0410,-20.2813,0.1185,-1.1120,Nan,Nan
2MASXJ23222912+1315462,GALEXASCJ232228.76+131544.5,Pegasus,350.6199,13.2621,0.0119,Sb,0.4550,2.0720,0.0370,51.3800,3.7630,0.0590,12.3635,0.0172,-21.1905,0.0172,-19.7078,0.1493,-1.4826,Nan,Nan,2.4910,0.0920,12.1791,0.0402,-21.3748,0.0402,-20.0592,0.1376,-1.3156,Nan,Nan
2MASXJ23225040+1159195,NGC7643,Pegasus,350.7100,11.9888,0.0129,Sb,0.7100,2.5330,0.0230,56.0800,36.4130,0.4240,9.9026,0.0128,-23.8415,0.0128,-23.8388,0.0128,-0.0027,-23.9367,0.0161,21.1100,0.3160,9.8625,0.0164,-23.8815,0.0164,-23.8764,0.0164,-0.0051,-24.0052,0.0208
2MASXJ23232187+2445027,UGC12572,A2634,350.8413,24.7509,0.0321,Sa,0.5420,2.7040,0.0150,141.1700,16.2240,0.1870,10.8420,0.0127,-24.9067,0.0127,-24.8872,0.0128,-0.0195,-25.4384,0.0566,15.4560,0.1770,10.2894,0.0126,-25.4593,0.0126,-25.4426,0.0127,-0.0167,-26.0936,0.0663
2MASXJ23232254+1319094,UGC12571,Pegasus,350.8439,13.3193,0.0161,Sc,0.4400,2.4800,0.0140,69.8500,14.1520,0.1680,10.9010,0.0131,-23.3199,0.0131,-23.3116,0.0131,-0.0082,-23.3116,0.0131,7.7850,0.1460,10.9125,0.0205,-23.3083,0.0205,-23.2969,0.0205,-0.0114,-23.2969,0.0205
2MASXJ23233260+1315384,2MASXJ23233260+1315384,Pegasus,350.8860,13.2607,0.0118,Sb,0.5000,2.4180,0.0080,51.2600,3.6780,0.0570,12.3858,0.0170,-21.1631,0.0170,-21.1342,0.0172,-0.0289,-21.1307,0.0172,2.3520,0.0570,12.2395,0.0264,-21.3093,0.0264,-21.2768,0.0266,-0.0325,-21.2628,0.0266
2MASXJ23233714+2511375,KUG2321+249,A2634,350.9048,25.1938,0.0310,Sc,0.9530,2.6280,0.2040,136.1400,10.4190,0.1480,11.2858,0.0156,-24.3841,0.0156,-24.3566,0.0158,-0.0275,-24.3566,0.0158,6.4760,0.1000,11.1662,0.0169,-24.5037,0.0169,-24.4735,0.0172,-0.0302,-24.4735,0.0172
2MASXJ23242603+2523068,KUG2321+251,A2634,351.1082,25.3854,0.0308,Sa,0.7380,2.5240,0.0440,135.1100,4.1000,0.0620,12.3310,0.0165,-23.3224,0.0165,-23.2641,0.0175,-0.0583,-23.2360,0.0178,2.7660,0.0570,12.1512,0.0225,-23.5022,0.0225,-23.4287,0.0236,-0.0735,-23.4121,0.0237
2MASXJ23244935+1516321,NGC7653,Pegasus,351.2056,15.2756,0.0130,Sb,0.8070,2.6640,0.0490,56.3400,48.7890,0.5580,9.5892,0.0126,-24.1649,0.0126,-24.1643,0.0126,-0.0006,-24.3776,0.0248,27.9960,0.3580,9.5602,0.0140,-24.1939,0.0140,-24.1932,0.0140,-0.0007,-24.4847,0.0323
2MASXJ23263411+2538313,CGCG476-037,A2634,351.6419,25.6420,0.0291,Sc,0.4770,2.5080,0.0200,127.4400,6.6200,0.0750,11.7623,0.0125,-23.7642,0.0125,-23.6973,0.0142,-0.0669,-23.6973,0.0142,4.0360,0.0800,11.6668,0.0216,-23.8597,0.0216,-23.7767,0.0232,-0.0830,-23.7767,0.0232
2MASXJ23263829+1144326,KUG2324+114,Pegasus,351.6596,11.7424,0.0114,Sc,0.5000,2.2230,0.0470,49.1600,4.3220,0.0760,12.1735,0.0192,-21.2846,0.0192,-20.7916,0.0529,-0.4930,-20.7916,0.0529,2.7430,0.0830,12.0307,0.0329,-21.4273,0.0329,-20.9855,0.0551,-0.4418,-20.9855,0.0551
2MASXJ23264068+0345301,KUG2324+034,Pegasus,351.6692,3.7584,0.0130,Sb,0.6490,2.0900,0.0350,56.2900,2.7380,0.0420,12.7144,0.0168,-21.0378,0.0168,-19.7034,0.1345,-1.3343,Nan,Nan,1.7430,0.0600,12.5723,0.0374,-21.1799,0.0374,-20.0017,0.1236,-1.1782,Nan,Nan
2MASXJ23273143+1223065,NGC7672,Pegasus,351.8810,12.3851,0.0121,Sb,0.7670,2.5000,0.1090,52.6100,15.0650,0.1740,10.8606,0.0127,-22.7447,0.0127,-22.7391,0.0127,-0.0056,-22.8079,0.0145,9.0730,0.1670,10.7793,0.0201,-22.8261,0.0201,-22.8188,0.0201,-0.0073,-22.9066,0.0219
2MASXJ23290849+2635084,2MASXJ23290849+2635084,A2634,352.2854,26.5857,0.0253,Sb,0.9040,2.3640,0.1570,110.4300,5.9980,0.0710,11.9016,0.0130,-23.3138,0.0130,-23.0812,0.0267,-0.2326,-23.0301,0.0271,3.8490,0.0610,11.7576,0.0173,-23.4578,0.0173,-23.1538,0.0350,-0.3040,-23.0728,0.0359
2MASXJ23291515+2622440,UGC12626,A2634,352.3130,26.3789,0.0299,Sb,0.6950,2.6510,0.0210,131.3300,18.7810,0.2180,10.6747,0.0128,-24.9171,0.0128,-24.8930,0.0130,-0.0241,-25.0949,0.0240,13.4750,0.2000,10.4122,0.0162,-25.1796,0.0162,-25.1562,0.0164,-0.0233,-25.4315,0.0320
2MASXJ23293701+2356493,CGCG476-049,A2634,352.4042,23.9468,0.0315,Sc,0.8250,2.4650,0.0610,138.4300,6.0630,0.0790,11.8776,0.0143,-23.8285,0.0143,-23.7336,0.0172,-0.0950,-23.7336,0.0172,3.7550,0.0660,11.7640,0.0192,-23.9422,0.0192,-23.8176,0.0229,-0.1245,-23.8176,0.0229
2MASXJ23295444+2458212,KUG2327+246,A2634,352.4768,24.9726,0.0309,Sb,0.5780,2.6070,0.0270,135.4800,7.9890,0.0970,11.5995,0.0134,-24.0599,0.0134,-24.0284,0.0137,-0.0315,-24.1915,0.0213,5.0590,0.0810,11.4752,0.0175,-24.1842,0.0175,-24.1484,0.0179,-0.0358,-24.3691,0.0284
2MASXJ23300111+2705122,UGC12631,A2634,352.5047,27.0869,0.0279,Sb,0.4740,2.6530,0.0050,122.0600,15.6230,0.1780,10.8681,0.0125,-24.5648,0.0125,-24.5408,0.0128,-0.0240,-24.7444,0.0240,8.5970,0.1190,10.8924,0.0152,-24.5404,0.0152,-24.5148,0.0154,-0.0257,-24.7926,0.0318
2MASXJ23301365+1545396,UGC12633,Pegasus,352.5569,15.7612,0.0151,Sc,0.6640,2.5790,0.0330,65.4600,32.9370,0.3920,9.9869,0.0131,-24.0929,0.0131,-24.0923,0.0131,-0.0006,-24.0923,0.0131,20.8940,0.2790,9.8436,0.0146,-24.2362,0.0146,-24.2329,0.0146,-0.0034,-24.2329,0.0146
2MASXJ23302996+2607552,LCSBS2828O,A2634,352.6248,26.1323,0.0184,Sb,0.6840,2.3460,0.0370,79.8000,3.2300,0.1130,12.5547,0.0380,-21.9553,0.0380,-21.6726,0.0474,-0.2828,-21.6056,0.0479,1.7330,0.0480,12.6006,0.0301,-21.9094,0.0301,-21.5463,0.0472,-0.3631,-21.4429,0.0483
2MASXJ23313907+2556430,UGC12646,A2634,352.9128,25.9453,0.0190,Sb,0.7300,2.3070,0.0930,82.7000,31.3310,0.3640,10.0909,0.0128,-24.4966,0.0128,-24.1231,0.0395,-0.3735,-24.0218,0.0408,17.1150,0.2760,10.1183,0.0176,-24.4692,0.0176,-23.9867,0.0514,-0.4825,-23.8348,0.0536
2MASXJ23320151+2602235,KUG2329+257,A2634,353.0060,26.0399,0.0301,Sb,0.9640,2.1820,0.0870,131.9600,4.5560,0.0700,12.2193,0.0168,-23.3829,0.0168,-22.4593,0.0939,-0.9236,-22.2478,0.0962,2.7120,0.0710,12.1599,0.0285,-23.4423,0.0285,-22.3443,0.1134,-1.0981,-22.0372,0.1175
2MASXJ23322441+1550520,NGC7691,Pegasus,353.1017,15.8478,0.0140,Sc,0.7300,2.5160,0.0330,60.9300,31.4260,0.3660,10.0314,0.0128,-23.8927,0.0128,-23.8888,0.0128,-0.0040,-23.8888,0.0128,17.9970,0.2620,9.9985,0.0159,-23.9257,0.0159,-23.9207,0.0159,-0.0050,-23.9207,0.0159
2MASXJ23324478+3106490,UGC12658,A2634,353.1863,31.1138,0.0122,Sb,0.6310,2.1610,0.0210,52.7500,3.6640,0.0600,12.3876,0.0180,-21.2235,0.0180,-20.1692,0.1069,-1.0543,-19.9392,0.1094,2.3830,0.0760,12.2246,0.0347,-21.3865,0.0347,-20.1251,0.1308,-1.2614,Nan,Nan
2MASXJ23331204+2539117,KUG2330+253A,A2634,353.3002,25.6533,0.0223,Sb,0.8810,2.3960,0.1100,97.1200,7.1120,0.0800,11.7105,0.0124,-23.2260,0.0124,-23.0458,0.0219,-0.1803,-23.0229,0.0220,4.1990,0.0710,11.6549,0.0185,-23.2816,0.0185,-23.0502,0.0296,-0.2314,-23.0089,0.0299
2MASXJ23334047+2718591,2MASXJ23334047+2718591,A2634,353.4186,27.3164,0.0294,Sb,0.7960,2.3730,0.0420,128.9500,1.5940,0.0570,13.3549,0.0389,-22.1972,0.0389,-21.9762,0.0447,-0.2210,-21.9330,0.0449,0.9860,0.0430,13.2530,0.0474,-22.2991,0.0474,-22.0173,0.0551,-0.2818,-21.9474,0.0556
AGC330542,CGCG476-068,A2634,353.4386,25.7864,0.0259,Sc,0.8780,2.5875,0.0804,113.3000,11.7700,0.1370,11.1374,0.0128,-24.1338,0.0128,-24.0978,0.0133,-0.0359,-24.0978,0.0133,7.3650,0.1010,11.0103,0.0150,-24.2609,0.0150,-24.2194,0.0156,-0.0414,-24.2194,0.0156
2MASXJ23344990+2618413,UGC12678,A2634,353.7026,26.3111,0.0321,Sb,0.2010,2.7080,0.0160,140.9400,12.4120,0.1430,11.1340,0.0127,-24.6112,0.0127,-24.5920,0.0128,-0.0192,-24.8441,0.0283,7.0820,0.0990,11.1214,0.0153,-24.6238,0.0153,-24.6083,0.0154,-0.0155,-24.9544,0.0379
2MASXJ23362564+2756081,UGC12701,A2634,354.1069,27.9356,0.0278,Sc,0.4990,2.4950,0.0200,122.0000,7.0390,0.0810,11.6958,0.0128,-23.7360,0.0128,-23.6622,0.0147,-0.0738,-23.6622,0.0147,4.3610,0.0710,11.5813,0.0178,-23.8505,0.0178,-23.7563,0.0202,-0.0941,-23.7563,0.0202
2MASXJ23363720+1409264,UGC12705,Pegasus,354.1547,14.1571,0.0112,Sc,0.6310,2.2580,0.0140,48.5000,3.7960,0.0820,12.3124,0.0236,-21.1163,0.0236,-20.7709,0.0418,-0.3454,-20.7709,0.0418,1.9380,0.0700,12.4064,0.0393,-21.0223,0.0393,-20.7188,0.0496,-0.3035,-20.7188,0.0496
2MASXJ23380010+2627338,CGCG476-083,A2634,354.5005,26.4596,0.0292,Sc,0.4710,2.4220,0.1100,128.0700,9.8210,0.1130,11.3444,0.0127,-24.1929,0.0127,-24.0487,0.0192,-0.1442,-24.0487,0.0192,5.3330,0.0910,11.3722,0.0186,-24.1650,0.0186,-23.9760,0.0266,-0.1891,-23.9760,0.0266
2MASXJ23380480+2646098,2MASXJ23380480+2646098,A2634,354.5203,26.7694,0.0280,Sb,0.5740,2.5260,0.0100,122.8700,5.6300,0.0650,11.9798,0.0127,-23.4675,0.0127,-23.4097,0.0139,-0.0577,-23.5014,0.0167,3.8640,0.0680,11.7653,0.0192,-23.6820,0.0192,-23.6098,0.0205,-0.0721,-23.7299,0.0238
2MASXJ23383015+2635506,KUG2335+263,A2634,354.6259,26.5977,0.0302,Sc,0.9210,2.3860,0.0870,132.3300,4.5510,0.0650,12.1814,0.0156,-23.4269,0.0156,-23.2309,0.0251,-0.1960,-23.2309,0.0251,3.0480,0.1140,11.9810,0.0407,-23.6273,0.0407,-23.3733,0.0479,-0.2540,-23.3733,0.0479
NGC_7722,NGC7722,Pegasus,354.6717,15.9547,0.0122,Sa,0.7100,2.9982,0.0768,52.8900,122.9330,1.2580,8.5829,0.0113,-25.0339,0.0113,-25.0359,0.0113,0.0020,-26.5343,0.1503,65.6520,0.9280,8.6386,0.0155,-24.9783,0.0155,-24.9778,0.0155,-0.0005,-26.7200,0.1749
2MASXJ23390982+2641350,2MASXJ23390982+2641350,A2634,354.7910,26.6931,0.0260,Sb,0.5490,2.2990,0.0170,113.8300,0.9720,0.0200,13.8797,0.0224,-21.4016,0.0224,-21.0017,0.0459,-0.3999,-20.8933,0.0471,0.4970,0.0230,13.9825,0.0503,-21.2988,0.0503,-20.8117,0.0700,-0.4871,-20.6500,0.0719
